Locus,Total_Depth,Average_Depth_sample,Depth_for_NA05162
X:31139600,0,0.00,0
X:31139601,0,0.00,0
X:31139602,0,0.00,0
X:31139603,0,0.00,0
X:31139604,0,0.00,0
X:31139605,0,0.00,0
X:31139606,0,0.00,0
X:31139607,0,0.00,0
X:31139608,0,0.00,0
X:31139609,0,0.00,0
X:31139610,0,0.00,0
X:31139611,0,0.00,0
X:31139612,0,0.00,0
X:31139613,0,0.00,0
X:31139614,0,0.00,0
X:31139615,0,0.00,0
X:31139616,0,0.00,0
X:31139617,0,0.00,0
X:31139618,0,0.00,0
X:31139619,0,0.00,0
X:31139620,0,0.00,0
X:31139621,0,0.00,0
X:31139622,0,0.00,0
X:31139623,0,0.00,0
X:31139624,0,0.00,0
X:31139625,0,0.00,0
X:31139626,0,0.00,0
X:31139627,0,0.00,0
X:31139628,0,0.00,0
X:31139629,0,0.00,0
X:31139630,0,0.00,0
X:31139631,0,0.00,0
X:31139632,0,0.00,0
X:31139633,0,0.00,0
X:31139634,0,0.00,0
X:31139635,0,0.00,0
X:31139636,0,0.00,0
X:31139637,0,0.00,0
X:31139638,0,0.00,0
X:31139639,0,0.00,0
X:31139640,0,0.00,0
X:31139641,0,0.00,0
X:31139642,0,0.00,0
X:31139643,0,0.00,0
X:31139644,0,0.00,0
X:31139645,0,0.00,0
X:31139646,0,0.00,0
X:31139647,0,0.00,0
X:31139648,0,0.00,0
X:31139649,0,0.00,0
X:31139650,0,0.00,0
X:31139651,0,0.00,0
X:31139652,0,0.00,0
X:31139653,0,0.00,0
X:31139654,0,0.00,0
X:31139655,0,0.00,0
X:31139656,0,0.00,0
X:31139657,0,0.00,0
X:31139658,0,0.00,0
X:31139659,0,0.00,0
X:31139660,0,0.00,0
X:31139661,0,0.00,0
X:31139662,0,0.00,0
X:31139663,0,0.00,0
X:31139664,0,0.00,0
X:31139665,0,0.00,0
X:31139666,0,0.00,0
X:31139667,0,0.00,0
X:31139668,0,0.00,0
X:31139669,0,0.00,0
X:31139670,0,0.00,0
X:31139671,0,0.00,0
X:31139672,0,0.00,0
X:31139673,0,0.00,0
X:31139674,0,0.00,0
X:31139675,0,0.00,0
X:31139676,0,0.00,0
X:31139677,0,0.00,0
X:31139678,0,0.00,0
X:31139679,0,0.00,0
X:31139680,0,0.00,0
X:31139681,0,0.00,0
X:31139682,0,0.00,0
X:31139683,0,0.00,0
X:31139684,0,0.00,0
X:31139685,0,0.00,0
X:31139686,0,0.00,0
X:31139687,0,0.00,0
X:31139688,0,0.00,0
X:31139689,0,0.00,0
X:31139690,0,0.00,0
X:31139691,0,0.00,0
X:31139692,0,0.00,0
X:31139693,0,0.00,0
X:31139694,0,0.00,0
X:31139695,0,0.00,0
X:31139696,0,0.00,0
X:31139697,0,0.00,0
X:31139698,0,0.00,0
X:31139699,0,0.00,0
X:31139700,0,0.00,0
X:31139701,0,0.00,0
X:31139702,0,0.00,0
X:31139703,0,0.00,0
X:31139704,0,0.00,0
X:31139705,0,0.00,0
X:31139706,0,0.00,0
X:31139707,0,0.00,0
X:31139708,0,0.00,0
X:31139709,0,0.00,0
X:31139710,0,0.00,0
X:31139711,0,0.00,0
X:31139712,0,0.00,0
X:31139713,0,0.00,0
X:31139714,0,0.00,0
X:31139715,0,0.00,0
X:31139716,0,0.00,0
X:31139717,0,0.00,0
X:31139718,0,0.00,0
X:31139719,0,0.00,0
X:31139720,0,0.00,0
X:31139721,0,0.00,0
X:31139722,0,0.00,0
X:31139723,0,0.00,0
X:31139724,0,0.00,0
X:31139725,0,0.00,0
X:31139726,0,0.00,0
X:31139727,0,0.00,0
X:31139728,0,0.00,0
X:31139729,0,0.00,0
X:31139730,0,0.00,0
X:31139731,0,0.00,0
X:31139732,0,0.00,0
X:31139733,0,0.00,0
X:31139734,0,0.00,0
X:31139735,0,0.00,0
X:31139736,0,0.00,0
X:31139737,0,0.00,0
X:31139738,0,0.00,0
X:31139739,0,0.00,0
X:31139740,0,0.00,0
X:31139741,0,0.00,0
X:31139742,0,0.00,0
X:31139743,0,0.00,0
X:31139744,0,0.00,0
X:31139745,0,0.00,0
X:31139746,0,0.00,0
X:31139747,0,0.00,0
X:31139748,0,0.00,0
X:31139749,0,0.00,0
X:31139750,0,0.00,0
X:31139751,0,0.00,0
X:31139752,0,0.00,0
X:31139753,0,0.00,0
X:31139754,0,0.00,0
X:31139755,0,0.00,0
X:31139756,0,0.00,0
X:31139757,0,0.00,0
X:31139758,0,0.00,0
X:31139759,0,0.00,0
X:31139760,0,0.00,0
X:31139761,0,0.00,0
X:31139762,0,0.00,0
X:31139763,0,0.00,0
X:31139764,0,0.00,0
X:31139765,0,0.00,0
X:31139766,0,0.00,0
X:31139767,0,0.00,0
X:31139768,0,0.00,0
X:31139769,0,0.00,0
X:31139770,0,0.00,0
X:31139771,0,0.00,0
X:31139772,0,0.00,0
X:31139773,0,0.00,0
X:31139774,0,0.00,0
X:31139775,0,0.00,0
X:31139776,0,0.00,0
X:31139777,0,0.00,0
X:31139778,0,0.00,0
X:31139779,0,0.00,0
X:31139780,0,0.00,0
X:31139781,0,0.00,0
X:31139782,0,0.00,0
X:31139783,0,0.00,0
X:31139784,0,0.00,0
X:31139785,0,0.00,0
X:31139786,0,0.00,0
X:31139787,0,0.00,0
X:31139788,0,0.00,0
X:31139789,0,0.00,0
X:31139790,0,0.00,0
X:31139791,0,0.00,0
X:31139792,0,0.00,0
X:31139793,0,0.00,0
X:31139794,0,0.00,0
X:31139795,0,0.00,0
X:31139796,0,0.00,0
X:31139797,0,0.00,0
X:31139798,0,0.00,0
X:31139799,1,1.00,1
X:31139800,1,1.00,1
X:31139801,1,1.00,1
X:31139802,1,1.00,1
X:31139803,1,1.00,1
X:31139804,1,1.00,1
X:31139805,2,2.00,2
X:31139806,2,2.00,2
X:31139807,2,2.00,2
X:31139808,2,2.00,2
X:31139809,3,3.00,3
X:31139810,3,3.00,3
X:31139811,3,3.00,3
X:31139812,3,3.00,3
X:31139813,3,3.00,3
X:31139814,3,3.00,3
X:31139815,3,3.00,3
X:31139816,3,3.00,3
X:31139817,4,4.00,4
X:31139818,4,4.00,4
X:31139819,4,4.00,4
X:31139820,5,5.00,5
X:31139821,5,5.00,5
X:31139822,5,5.00,5
X:31139823,5,5.00,5
X:31139824,5,5.00,5
X:31139825,5,5.00,5
X:31139826,6,6.00,6
X:31139827,6,6.00,6
X:31139828,6,6.00,6
X:31139829,6,6.00,6
X:31139830,7,7.00,7
X:31139831,7,7.00,7
X:31139832,7,7.00,7
X:31139833,7,7.00,7
X:31139834,8,8.00,8
X:31139835,8,8.00,8
X:31139836,8,8.00,8
X:31139837,8,8.00,8
X:31139838,8,8.00,8
X:31139839,8,8.00,8
X:31139840,8,8.00,8
X:31139841,8,8.00,8
X:31139842,8,8.00,8
X:31139843,8,8.00,8
X:31139844,8,8.00,8
X:31139845,8,8.00,8
X:31139846,8,8.00,8
X:31139847,8,8.00,8
X:31139848,8,8.00,8
X:31139849,8,8.00,8
X:31139850,8,8.00,8
X:31139851,8,8.00,8
X:31139852,8,8.00,8
X:31139853,9,9.00,9
X:31139854,9,9.00,9
X:31139855,9,9.00,9
X:31139856,9,9.00,9
X:31139857,9,9.00,9
X:31139858,9,9.00,9
X:31139859,9,9.00,9
X:31139860,9,9.00,9
X:31139861,9,9.00,9
X:31139862,9,9.00,9
X:31139863,9,9.00,9
X:31139864,9,9.00,9
X:31139865,9,9.00,9
X:31139866,9,9.00,9
X:31139867,9,9.00,9
X:31139868,10,10.00,10
X:31139869,10,10.00,10
X:31139870,10,10.00,10
X:31139871,10,10.00,10
X:31139872,10,10.00,10
X:31139873,11,11.00,11
X:31139874,11,11.00,11
X:31139875,11,11.00,11
X:31139876,11,11.00,11
X:31139877,11,11.00,11
X:31139878,11,11.00,11
X:31139879,11,11.00,11
X:31139880,11,11.00,11
X:31139881,12,12.00,12
X:31139882,12,12.00,12
X:31139883,12,12.00,12
X:31139884,12,12.00,12
X:31139885,12,12.00,12
X:31139886,12,12.00,12
X:31139887,12,12.00,12
X:31139888,12,12.00,12
X:31139889,12,12.00,12
X:31139890,12,12.00,12
X:31139891,12,12.00,12
X:31139892,12,12.00,12
X:31139893,12,12.00,12
X:31139894,12,12.00,12
X:31139895,13,13.00,13
X:31139896,13,13.00,13
X:31139897,13,13.00,13
X:31139898,13,13.00,13
X:31139899,13,13.00,13
X:31139900,13,13.00,13
X:31139901,13,13.00,13
X:31139902,13,13.00,13
X:31139903,13,13.00,13
X:31139904,13,13.00,13
X:31139905,13,13.00,13
X:31139906,13,13.00,13
X:31139907,15,15.00,15
X:31139908,15,15.00,15
X:31139909,17,17.00,17
X:31139910,17,17.00,17
X:31139911,17,17.00,17
X:31139912,17,17.00,17
X:31139913,17,17.00,17
X:31139914,20,20.00,20
X:31139915,20,20.00,20
X:31139916,23,23.00,23
X:31139917,25,25.00,25
X:31139918,25,25.00,25
X:31139919,25,25.00,25
X:31139920,25,25.00,25
X:31139921,25,25.00,25
X:31139922,25,25.00,25
X:31139923,25,25.00,25
X:31139924,25,25.00,25
X:31139925,25,25.00,25
X:31139926,25,25.00,25
X:31139927,25,25.00,25
X:31139928,25,25.00,25
X:31139929,25,25.00,25
X:31139930,26,26.00,26
X:31139931,27,27.00,27
X:31139932,27,27.00,27
X:31139933,27,27.00,27
X:31139934,27,27.00,27
X:31139935,27,27.00,27
X:31139936,27,27.00,27
X:31139937,27,27.00,27
X:31139938,27,27.00,27
X:31139939,27,27.00,27
X:31139940,27,27.00,27
X:31139941,27,27.00,27
X:31139942,27,27.00,27
X:31139943,28,28.00,28
X:31139944,28,28.00,28
X:31139945,28,28.00,28
X:31139946,29,29.00,29
X:31139947,31,31.00,31
X:31139948,31,31.00,31
X:31139949,32,32.00,32
X:31139950,31,31.00,31
X:31139951,31,31.00,31
X:31139952,31,31.00,31
X:31139953,31,31.00,31
X:31139954,31,31.00,31
X:31139955,31,31.00,31
X:31139956,31,31.00,31
X:31139957,30,30.00,30
X:31139958,30,30.00,30
X:31139959,30,30.00,30
X:31139960,29,29.00,29
X:31139961,29,29.00,29
X:31139962,29,29.00,29
X:31139963,29,29.00,29
X:31139964,29,29.00,29
X:31139965,29,29.00,29
X:31139966,29,29.00,29
X:31139967,29,29.00,29
X:31139968,28,28.00,28
X:31139969,28,28.00,28
X:31139970,28,28.00,28
X:31139971,27,27.00,27
X:31139972,27,27.00,27
X:31139973,27,27.00,27
X:31139974,27,27.00,27
X:31139975,27,27.00,27
X:31139976,25,25.00,25
X:31139977,24,24.00,24
X:31139978,24,24.00,24
X:31139979,24,24.00,24
X:31139980,24,24.00,24
X:31139981,23,23.00,23
X:31139982,23,23.00,23
X:31139983,24,24.00,24
X:31139984,24,24.00,24
X:31139985,23,23.00,23
X:31139986,23,23.00,23
X:31139987,23,23.00,23
X:31139988,23,23.00,23
X:31139989,23,23.00,23
X:31139990,21,21.00,21
X:31139991,21,21.00,21
X:31139992,21,21.00,21
X:31139993,21,21.00,21
X:31139994,21,21.00,21
X:31139995,21,21.00,21
X:31139996,21,21.00,21
X:31139997,21,21.00,21
X:31139998,21,21.00,21
X:31139999,21,21.00,21
X:31140000,21,21.00,21
X:31140001,21,21.00,21
X:31140002,21,21.00,21
X:31140003,21,21.00,21
X:31140004,20,20.00,20
X:31140005,21,21.00,21
X:31140006,22,22.00,22
X:31140007,24,24.00,24
X:31140008,25,25.00,25
X:31140009,25,25.00,25
X:31140010,25,25.00,25
X:31140011,25,25.00,25
X:31140012,25,25.00,25
X:31140013,25,25.00,25
X:31140014,25,25.00,25
X:31140015,23,23.00,23
X:31140016,23,23.00,23
X:31140017,23,23.00,23
X:31140018,23,23.00,23
X:31140019,22,22.00,22
X:31140020,22,22.00,22
X:31140021,22,22.00,22
X:31140022,22,22.00,22
X:31140023,22,22.00,22
X:31140024,21,21.00,21
X:31140025,22,22.00,22
X:31140026,23,23.00,23
X:31140027,23,23.00,23
X:31140028,23,23.00,23
X:31140029,23,23.00,23
X:31140030,24,24.00,24
X:31140031,24,24.00,24
X:31140032,24,24.00,24
X:31140033,24,24.00,24
X:31140034,24,24.00,24
X:31140035,24,24.00,24
X:31140036,24,24.00,24
X:31140037,25,25.00,25
X:31140038,23,23.00,23
X:31140039,23,23.00,23
X:31140040,23,23.00,23
X:31140041,23,23.00,23
X:31140042,23,23.00,23
X:31140043,23,23.00,23
X:31140044,23,23.00,23
X:31140045,24,24.00,24
X:31140046,24,24.00,24
X:31140047,24,24.00,24
X:31144758,16,16.00,16
X:31144759,16,16.00,16
X:31144760,16,16.00,16
X:31144761,16,16.00,16
X:31144762,17,17.00,17
X:31144763,17,17.00,17
X:31144764,17,17.00,17
X:31144765,17,17.00,17
X:31144766,17,17.00,17
X:31144767,16,16.00,16
X:31144768,17,17.00,17
X:31144769,17,17.00,17
X:31144770,17,17.00,17
X:31144771,17,17.00,17
X:31144772,17,17.00,17
X:31144773,17,17.00,17
X:31144774,17,17.00,17
X:31144775,17,17.00,17
X:31144776,16,16.00,16
X:31144777,15,15.00,15
X:31144778,15,15.00,15
X:31144779,14,14.00,14
X:31144780,14,14.00,14
X:31144781,14,14.00,14
X:31144782,14,14.00,14
X:31144783,14,14.00,14
X:31144784,14,14.00,14
X:31144785,14,14.00,14
X:31144786,14,14.00,14
X:31144787,14,14.00,14
X:31144788,15,15.00,15
X:31144789,15,15.00,15
X:31144790,15,15.00,15
X:31152218,13,13.00,13
X:31152219,12,12.00,12
X:31152220,13,13.00,13
X:31152221,12,12.00,12
X:31152222,12,12.00,12
X:31152223,12,12.00,12
X:31152224,11,11.00,11
X:31152225,11,11.00,11
X:31152226,11,11.00,11
X:31152227,11,11.00,11
X:31152228,11,11.00,11
X:31152229,14,14.00,14
X:31152230,17,17.00,17
X:31152231,16,16.00,16
X:31152232,18,18.00,18
X:31152233,18,18.00,18
X:31152234,18,18.00,18
X:31152235,18,18.00,18
X:31152236,18,18.00,18
X:31152237,18,18.00,18
X:31152238,18,18.00,18
X:31152239,18,18.00,18
X:31152240,20,20.00,20
X:31152241,20,20.00,20
X:31152242,20,20.00,20
X:31152243,20,20.00,20
X:31152244,20,20.00,20
X:31152245,20,20.00,20
X:31152246,20,20.00,20
X:31152247,20,20.00,20
X:31152248,20,20.00,20
X:31152249,20,20.00,20
X:31152250,21,21.00,21
X:31152251,21,21.00,21
X:31152252,21,21.00,21
X:31152253,21,21.00,21
X:31152254,21,21.00,21
X:31152255,21,21.00,21
X:31152256,21,21.00,21
X:31152257,21,21.00,21
X:31152258,21,21.00,21
X:31152259,21,21.00,21
X:31152260,21,21.00,21
X:31152261,23,23.00,23
X:31152262,23,23.00,23
X:31152263,23,23.00,23
X:31152264,24,24.00,24
X:31152265,24,24.00,24
X:31152266,24,24.00,24
X:31152267,24,24.00,24
X:31152268,24,24.00,24
X:31152269,24,24.00,24
X:31152270,22,22.00,22
X:31152271,22,22.00,22
X:31152272,22,22.00,22
X:31152273,20,20.00,20
X:31152274,17,17.00,17
X:31152275,19,19.00,19
X:31152276,19,19.00,19
X:31152277,19,19.00,19
X:31152278,19,19.00,19
X:31152279,19,19.00,19
X:31152280,20,20.00,20
X:31152281,20,20.00,20
X:31152282,20,20.00,20
X:31152283,20,20.00,20
X:31152284,19,19.00,19
X:31152285,19,19.00,19
X:31152286,19,19.00,19
X:31152287,19,19.00,19
X:31152288,19,19.00,19
X:31152289,19,19.00,19
X:31152290,19,19.00,19
X:31152291,19,19.00,19
X:31152292,18,18.00,18
X:31152293,18,18.00,18
X:31152294,17,17.00,17
X:31152295,18,18.00,18
X:31152296,18,18.00,18
X:31152297,18,18.00,18
X:31152298,18,18.00,18
X:31152299,19,19.00,19
X:31152300,19,19.00,19
X:31152301,19,19.00,19
X:31152302,20,20.00,20
X:31152303,20,20.00,20
X:31152304,20,20.00,20
X:31152305,20,20.00,20
X:31152306,18,18.00,18
X:31152307,18,18.00,18
X:31152308,18,18.00,18
X:31152309,18,18.00,18
X:31152310,18,18.00,18
X:31152311,17,17.00,17
X:31164407,22,22.00,22
X:31164408,22,22.00,22
X:31164409,23,23.00,23
X:31164410,23,23.00,23
X:31164411,23,23.00,23
X:31164412,22,22.00,22
X:31164413,22,22.00,22
X:31164414,22,22.00,22
X:31164415,22,22.00,22
X:31164416,22,22.00,22
X:31164417,22,22.00,22
X:31164418,22,22.00,22
X:31164419,22,22.00,22
X:31164420,22,22.00,22
X:31164421,22,22.00,22
X:31164422,22,22.00,22
X:31164423,20,20.00,20
X:31164424,20,20.00,20
X:31164425,20,20.00,20
X:31164426,19,19.00,19
X:31164427,19,19.00,19
X:31164428,19,19.00,19
X:31164429,18,18.00,18
X:31164430,17,17.00,17
X:31164431,17,17.00,17
X:31164432,17,17.00,17
X:31164433,17,17.00,17
X:31164434,17,17.00,17
X:31164435,17,17.00,17
X:31164436,17,17.00,17
X:31164437,17,17.00,17
X:31164438,18,18.00,18
X:31164439,18,18.00,18
X:31164440,18,18.00,18
X:31164441,18,18.00,18
X:31164442,18,18.00,18
X:31164443,18,18.00,18
X:31164444,18,18.00,18
X:31164445,18,18.00,18
X:31164446,18,18.00,18
X:31164447,18,18.00,18
X:31164448,15,15.00,15
X:31164449,15,15.00,15
X:31164450,15,15.00,15
X:31164451,15,15.00,15
X:31164452,15,15.00,15
X:31164453,15,15.00,15
X:31164454,15,15.00,15
X:31164455,15,15.00,15
X:31164456,15,15.00,15
X:31164457,15,15.00,15
X:31164458,15,15.00,15
X:31164459,15,15.00,15
X:31164460,15,15.00,15
X:31164461,15,15.00,15
X:31164462,15,15.00,15
X:31164463,15,15.00,15
X:31164464,15,15.00,15
X:31164465,16,16.00,16
X:31164466,16,16.00,16
X:31164467,16,16.00,16
X:31164468,16,16.00,16
X:31164469,16,16.00,16
X:31164470,16,16.00,16
X:31164471,16,16.00,16
X:31164472,16,16.00,16
X:31164473,16,16.00,16
X:31164474,16,16.00,16
X:31164475,16,16.00,16
X:31164476,14,14.00,14
X:31164477,14,14.00,14
X:31164478,15,15.00,15
X:31164479,16,16.00,16
X:31164480,16,16.00,16
X:31164481,16,16.00,16
X:31164482,16,16.00,16
X:31164483,15,15.00,15
X:31164484,16,16.00,16
X:31164485,16,16.00,16
X:31164486,16,16.00,16
X:31164487,15,15.00,15
X:31164488,15,15.00,15
X:31164489,15,15.00,15
X:31164490,14,14.00,14
X:31164491,14,14.00,14
X:31164492,14,14.00,14
X:31164493,14,14.00,14
X:31164494,14,14.00,14
X:31164495,14,14.00,14
X:31164496,14,14.00,14
X:31164497,14,14.00,14
X:31164498,14,14.00,14
X:31164499,12,12.00,12
X:31164500,12,12.00,12
X:31164501,12,12.00,12
X:31164502,12,12.00,12
X:31164503,12,12.00,12
X:31164504,12,12.00,12
X:31164505,12,12.00,12
X:31164506,12,12.00,12
X:31164507,12,12.00,12
X:31164508,12,12.00,12
X:31164509,12,12.00,12
X:31164510,12,12.00,12
X:31164511,12,12.00,12
X:31164512,13,13.00,13
X:31164513,13,13.00,13
X:31164514,13,13.00,13
X:31164515,13,13.00,13
X:31164516,12,12.00,12
X:31164517,12,12.00,12
X:31164518,12,12.00,12
X:31164519,11,11.00,11
X:31164520,11,11.00,11
X:31164521,11,11.00,11
X:31164522,11,11.00,11
X:31164523,11,11.00,11
X:31164524,11,11.00,11
X:31164525,11,11.00,11
X:31164526,11,11.00,11
X:31164527,11,11.00,11
X:31164528,13,13.00,13
X:31164529,13,13.00,13
X:31164530,13,13.00,13
X:31164531,13,13.00,13
X:31165391,17,17.00,17
X:31165392,17,17.00,17
X:31165393,17,17.00,17
X:31165394,17,17.00,17
X:31165395,17,17.00,17
X:31165396,17,17.00,17
X:31165397,17,17.00,17
X:31165398,17,17.00,17
X:31165399,17,17.00,17
X:31165400,16,16.00,16
X:31165401,16,16.00,16
X:31165402,16,16.00,16
X:31165403,16,16.00,16
X:31165404,16,16.00,16
X:31165405,16,16.00,16
X:31165406,18,18.00,18
X:31165407,18,18.00,18
X:31165408,18,18.00,18
X:31165409,18,18.00,18
X:31165410,18,18.00,18
X:31165411,18,18.00,18
X:31165412,18,18.00,18
X:31165413,18,18.00,18
X:31165414,18,18.00,18
X:31165415,16,16.00,16
X:31165416,16,16.00,16
X:31165417,16,16.00,16
X:31165418,18,18.00,18
X:31165419,18,18.00,18
X:31165420,18,18.00,18
X:31165421,18,18.00,18
X:31165422,18,18.00,18
X:31165423,17,17.00,17
X:31165424,21,21.00,21
X:31165425,21,21.00,21
X:31165426,21,21.00,21
X:31165427,21,21.00,21
X:31165428,21,21.00,21
X:31165429,21,21.00,21
X:31165430,21,21.00,21
X:31165431,21,21.00,21
X:31165432,21,21.00,21
X:31165433,21,21.00,21
X:31165434,21,21.00,21
X:31165435,21,21.00,21
X:31165436,21,21.00,21
X:31165437,21,21.00,21
X:31165438,21,21.00,21
X:31165439,21,21.00,21
X:31165440,21,21.00,21
X:31165441,21,21.00,21
X:31165442,20,20.00,20
X:31165443,20,20.00,20
X:31165444,20,20.00,20
X:31165445,20,20.00,20
X:31165446,19,19.00,19
X:31165447,18,18.00,18
X:31165448,17,17.00,17
X:31165449,17,17.00,17
X:31165450,17,17.00,17
X:31165451,18,18.00,18
X:31165452,20,20.00,20
X:31165453,20,20.00,20
X:31165454,20,20.00,20
X:31165455,20,20.00,20
X:31165456,20,20.00,20
X:31165457,20,20.00,20
X:31165458,20,20.00,20
X:31165459,20,20.00,20
X:31165460,20,20.00,20
X:31165461,20,20.00,20
X:31165462,22,22.00,22
X:31165463,22,22.00,22
X:31165464,22,22.00,22
X:31165465,22,22.00,22
X:31165466,22,22.00,22
X:31165467,22,22.00,22
X:31165468,23,23.00,23
X:31165469,23,23.00,23
X:31165470,23,23.00,23
X:31165471,23,23.00,23
X:31165472,23,23.00,23
X:31165473,23,23.00,23
X:31165474,23,23.00,23
X:31165475,23,23.00,23
X:31165476,22,22.00,22
X:31165477,20,20.00,20
X:31165478,20,20.00,20
X:31165479,20,20.00,20
X:31165480,20,20.00,20
X:31165481,20,20.00,20
X:31165482,20,20.00,20
X:31165483,20,20.00,20
X:31165484,20,20.00,20
X:31165485,19,19.00,19
X:31165486,19,19.00,19
X:31165487,19,19.00,19
X:31165488,18,18.00,18
X:31165489,19,19.00,19
X:31165490,20,20.00,20
X:31165491,20,20.00,20
X:31165492,20,20.00,20
X:31165493,20,20.00,20
X:31165494,21,21.00,21
X:31165495,21,21.00,21
X:31165496,21,21.00,21
X:31165497,21,21.00,21
X:31165498,21,21.00,21
X:31165499,21,21.00,21
X:31165500,21,21.00,21
X:31165501,21,21.00,21
X:31165502,21,21.00,21
X:31165503,21,21.00,21
X:31165504,21,21.00,21
X:31165505,21,21.00,21
X:31165506,21,21.00,21
X:31165507,21,21.00,21
X:31165508,21,21.00,21
X:31165509,21,21.00,21
X:31165510,21,21.00,21
X:31165511,20,20.00,20
X:31165512,20,20.00,20
X:31165513,21,21.00,21
X:31165514,21,21.00,21
X:31165515,21,21.00,21
X:31165516,21,21.00,21
X:31165517,21,21.00,21
X:31165518,21,21.00,21
X:31165519,21,21.00,21
X:31165520,21,21.00,21
X:31165521,21,21.00,21
X:31165522,21,21.00,21
X:31165523,19,19.00,19
X:31165524,19,19.00,19
X:31165525,19,19.00,19
X:31165526,19,19.00,19
X:31165527,20,20.00,20
X:31165528,19,19.00,19
X:31165529,20,20.00,20
X:31165530,19,19.00,19
X:31165531,19,19.00,19
X:31165532,20,20.00,20
X:31165533,19,19.00,19
X:31165534,20,20.00,20
X:31165535,20,20.00,20
X:31165536,20,20.00,20
X:31165537,20,20.00,20
X:31165538,20,20.00,20
X:31165539,21,21.00,21
X:31165540,20,20.00,20
X:31165541,20,20.00,20
X:31165542,20,20.00,20
X:31165543,19,19.00,19
X:31165544,17,17.00,17
X:31165545,17,17.00,17
X:31165546,17,17.00,17
X:31165547,17,17.00,17
X:31165548,17,17.00,17
X:31165549,17,17.00,17
X:31165550,17,17.00,17
X:31165551,17,17.00,17
X:31165552,17,17.00,17
X:31165553,17,17.00,17
X:31165554,17,17.00,17
X:31165555,17,17.00,17
X:31165556,17,17.00,17
X:31165557,15,15.00,15
X:31165558,15,15.00,15
X:31165559,15,15.00,15
X:31165560,15,15.00,15
X:31165561,15,15.00,15
X:31165562,15,15.00,15
X:31165563,15,15.00,15
X:31165564,15,15.00,15
X:31165565,15,15.00,15
X:31165566,15,15.00,15
X:31165567,13,13.00,13
X:31165568,13,13.00,13
X:31165569,12,12.00,12
X:31165570,12,12.00,12
X:31165571,12,12.00,12
X:31165572,13,13.00,13
X:31165573,13,13.00,13
X:31165574,13,13.00,13
X:31165575,12,12.00,12
X:31165576,12,12.00,12
X:31165577,12,12.00,12
X:31165578,12,12.00,12
X:31165579,12,12.00,12
X:31165580,12,12.00,12
X:31165581,14,14.00,14
X:31165582,14,14.00,14
X:31165583,14,14.00,14
X:31165584,14,14.00,14
X:31165585,14,14.00,14
X:31165586,14,14.00,14
X:31165587,14,14.00,14
X:31165588,14,14.00,14
X:31165589,14,14.00,14
X:31165590,14,14.00,14
X:31165591,14,14.00,14
X:31165592,14,14.00,14
X:31165593,14,14.00,14
X:31165594,14,14.00,14
X:31165595,14,14.00,14
X:31165596,14,14.00,14
X:31165597,14,14.00,14
X:31165598,14,14.00,14
X:31165599,14,14.00,14
X:31165600,14,14.00,14
X:31165601,15,15.00,15
X:31165602,16,16.00,16
X:31165603,16,16.00,16
X:31165604,14,14.00,14
X:31165605,14,14.00,14
X:31165606,14,14.00,14
X:31165607,14,14.00,14
X:31165608,14,14.00,14
X:31165609,14,14.00,14
X:31165610,14,14.00,14
X:31165611,14,14.00,14
X:31165612,14,14.00,14
X:31165613,14,14.00,14
X:31165614,14,14.00,14
X:31165615,14,14.00,14
X:31165616,14,14.00,14
X:31165617,14,14.00,14
X:31165618,14,14.00,14
X:31165619,13,13.00,13
X:31165620,14,14.00,14
X:31165621,14,14.00,14
X:31165622,14,14.00,14
X:31165623,14,14.00,14
X:31165624,13,13.00,13
X:31165625,13,13.00,13
X:31165626,13,13.00,13
X:31165627,12,12.00,12
X:31165628,12,12.00,12
X:31165629,12,12.00,12
X:31165630,12,12.00,12
X:31165631,12,12.00,12
X:31165632,12,12.00,12
X:31165633,13,13.00,13
X:31165634,13,13.00,13
X:31165635,13,13.00,13
X:31187559,15,15.00,15
X:31187560,15,15.00,15
X:31187561,15,15.00,15
X:31187562,15,15.00,15
X:31187563,15,15.00,15
X:31187564,15,15.00,15
X:31187565,14,14.00,14
X:31187566,14,14.00,14
X:31187567,14,14.00,14
X:31187568,14,14.00,14
X:31187569,14,14.00,14
X:31187570,14,14.00,14
X:31187571,14,14.00,14
X:31187572,14,14.00,14
X:31187573,14,14.00,14
X:31187574,14,14.00,14
X:31187575,14,14.00,14
X:31187576,14,14.00,14
X:31187577,13,13.00,13
X:31187578,12,12.00,12
X:31187579,12,12.00,12
X:31187580,13,13.00,13
X:31187581,13,13.00,13
X:31187582,12,12.00,12
X:31187583,12,12.00,12
X:31187584,12,12.00,12
X:31187585,12,12.00,12
X:31187586,12,12.00,12
X:31187587,12,12.00,12
X:31187588,12,12.00,12
X:31187589,12,12.00,12
X:31187590,12,12.00,12
X:31187591,12,12.00,12
X:31187592,12,12.00,12
X:31187593,10,10.00,10
X:31187594,10,10.00,10
X:31187595,10,10.00,10
X:31187596,10,10.00,10
X:31187597,10,10.00,10
X:31187598,10,10.00,10
X:31187599,10,10.00,10
X:31187600,10,10.00,10
X:31187601,10,10.00,10
X:31187602,9,9.00,9
X:31187603,9,9.00,9
X:31187604,9,9.00,9
X:31187605,9,9.00,9
X:31187606,9,9.00,9
X:31187607,9,9.00,9
X:31187608,9,9.00,9
X:31187609,9,9.00,9
X:31187610,9,9.00,9
