Locus,Total_Depth,Average_Depth_sample,Depth_for_NA05158
X:31227719,15,15.00,15
X:31227720,14,14.00,14
X:31227721,14,14.00,14
X:31227722,14,14.00,14
X:31227723,14,14.00,14
X:31227724,14,14.00,14
X:31227725,14,14.00,14
X:31227726,14,14.00,14
X:31227727,14,14.00,14
X:31227728,14,14.00,14
X:31227729,14,14.00,14
X:31227730,14,14.00,14
X:31227731,15,15.00,15
X:31227732,16,16.00,16
X:31227733,16,16.00,16
X:31227734,16,16.00,16
X:31227735,16,16.00,16
X:31227736,15,15.00,15
X:31227737,14,14.00,14
X:31227738,14,14.00,14
X:31227739,14,14.00,14
X:31227740,14,14.00,14
X:31227741,14,14.00,14
X:31227742,14,14.00,14
X:31227743,14,14.00,14
X:31227744,14,14.00,14
X:31227745,14,14.00,14
X:31227746,14,14.00,14
X:31227747,14,14.00,14
X:31227748,15,15.00,15
X:31227749,15,15.00,15
X:31227750,15,15.00,15
X:31227751,15,15.00,15
X:31227752,15,15.00,15
X:31227753,15,15.00,15
X:31227754,15,15.00,15
X:31227755,15,15.00,15
X:31227756,15,15.00,15
X:31227757,14,14.00,14
X:31227758,14,14.00,14
X:31227759,14,14.00,14
X:31227760,14,14.00,14
X:31227761,14,14.00,14
X:31227762,14,14.00,14
X:31227763,14,14.00,14
X:31227764,14,14.00,14
X:31227765,12,12.00,12
X:31227766,12,12.00,12
X:31227767,12,12.00,12
X:31227768,13,13.00,13
X:31227769,13,13.00,13
X:31227770,12,12.00,12
X:31227771,12,12.00,12
X:31227772,12,12.00,12
X:31227773,12,12.00,12
X:31227774,12,12.00,12
X:31227775,12,12.00,12
X:31227776,13,13.00,13
X:31227777,14,14.00,14
X:31227778,14,14.00,14
X:31227779,14,14.00,14
X:31227780,14,14.00,14
X:31227781,14,14.00,14
X:31227782,14,14.00,14
X:31227783,14,14.00,14
X:31227784,14,14.00,14
X:31227785,14,14.00,14
X:31227786,14,14.00,14
X:31227787,14,14.00,14
X:31227788,14,14.00,14
X:31227789,15,15.00,15
X:31227790,15,15.00,15
X:31227791,15,15.00,15
X:31227792,14,14.00,14
X:31227793,13,13.00,13
X:31227794,13,13.00,13
X:31227795,13,13.00,13
X:31227796,13,13.00,13
X:31227797,13,13.00,13
X:31227798,12,12.00,12
X:31227799,12,12.00,12
X:31227800,12,12.00,12
X:31227801,12,12.00,12
X:31227802,13,13.00,13
X:31227803,13,13.00,13
X:31227804,13,13.00,13
X:31227805,14,14.00,14
X:31227806,14,14.00,14
X:31227807,14,14.00,14
X:31227808,15,15.00,15
X:31227809,15,15.00,15
X:31227810,15,15.00,15
X:31227811,15,15.00,15
X:31227812,15,15.00,15
X:31227813,15,15.00,15
X:31227814,15,15.00,15
X:31227815,15,15.00,15
X:31227816,15,15.00,15
X:31241163,12,12.00,12
X:31241164,12,12.00,12
X:31241165,13,13.00,13
X:31241166,13,13.00,13
X:31241167,13,13.00,13
X:31241168,13,13.00,13
X:31241169,14,14.00,14
X:31241170,14,14.00,14
X:31241171,14,14.00,14
X:31241172,14,14.00,14
X:31241173,14,14.00,14
X:31241174,14,14.00,14
X:31241175,14,14.00,14
X:31241176,14,14.00,14
X:31241177,14,14.00,14
X:31241178,14,14.00,14
X:31241179,13,13.00,13
X:31241180,13,13.00,13
X:31241181,11,11.00,11
X:31241182,11,11.00,11
X:31241183,11,11.00,11
X:31241184,11,11.00,11
X:31241185,12,12.00,12
X:31241186,12,12.00,12
X:31241187,12,12.00,12
X:31241188,12,12.00,12
X:31241189,12,12.00,12
X:31241190,12,12.00,12
X:31241191,12,12.00,12
X:31241192,12,12.00,12
X:31241193,12,12.00,12
X:31241194,12,12.00,12
X:31241195,12,12.00,12
X:31241196,12,12.00,12
X:31241197,12,12.00,12
X:31241198,12,12.00,12
X:31241199,12,12.00,12
X:31241200,12,12.00,12
X:31241201,12,12.00,12
X:31241202,12,12.00,12
X:31241203,12,12.00,12
X:31241204,14,14.00,14
X:31241205,15,15.00,15
X:31241206,15,15.00,15
X:31241207,15,15.00,15
X:31241208,15,15.00,15
X:31241209,15,15.00,15
X:31241210,15,15.00,15
X:31241211,15,15.00,15
X:31241212,15,15.00,15
X:31241213,15,15.00,15
X:31241214,15,15.00,15
X:31241215,15,15.00,15
X:31241216,15,15.00,15
X:31241217,15,15.00,15
X:31241218,15,15.00,15
X:31241219,15,15.00,15
X:31241220,15,15.00,15
X:31241221,15,15.00,15
X:31241222,15,15.00,15
X:31241223,15,15.00,15
X:31241224,15,15.00,15
X:31241225,14,14.00,14
X:31241226,14,14.00,14
X:31241227,14,14.00,14
X:31241228,14,14.00,14
X:31241229,14,14.00,14
X:31241230,14,14.00,14
X:31241231,14,14.00,14
X:31241232,14,14.00,14
X:31241233,14,14.00,14
X:31241234,14,14.00,14
X:31241235,13,13.00,13
X:31241236,13,13.00,13
X:31241237,13,13.00,13
X:31241238,13,13.00,13
X:31279071,21,21.00,21
X:31279072,21,21.00,21
X:31279073,21,21.00,21
X:31279074,21,21.00,21
X:31279075,21,21.00,21
X:31279076,21,21.00,21
X:31279077,22,22.00,22
X:31279078,21,21.00,21
X:31279079,21,21.00,21
X:31279080,21,21.00,21
X:31279081,22,22.00,22
X:31279082,22,22.00,22
X:31279083,22,22.00,22
X:31279084,22,22.00,22
X:31279085,22,22.00,22
X:31279086,23,23.00,23
X:31279087,23,23.00,23
X:31279088,23,23.00,23
X:31279089,22,22.00,22
X:31279090,22,22.00,22
X:31279091,22,22.00,22
X:31279092,23,23.00,23
X:31279093,22,22.00,22
X:31279094,23,23.00,23
X:31279095,23,23.00,23
X:31279096,24,24.00,24
X:31279097,22,22.00,22
X:31279098,22,22.00,22
X:31279099,22,22.00,22
X:31279100,22,22.00,22
X:31279101,22,22.00,22
X:31279102,22,22.00,22
X:31279103,20,20.00,20
X:31279104,20,20.00,20
X:31279105,20,20.00,20
X:31279106,21,21.00,21
X:31279107,21,21.00,21
X:31279108,22,22.00,22
X:31279109,21,21.00,21
X:31279110,21,21.00,21
X:31279111,21,21.00,21
X:31279112,21,21.00,21
X:31279113,21,21.00,21
X:31279114,21,21.00,21
X:31279115,21,21.00,21
X:31279116,21,21.00,21
X:31279117,21,21.00,21
X:31279118,21,21.00,21
X:31279119,21,21.00,21
X:31279120,21,21.00,21
X:31279121,21,21.00,21
X:31279122,21,21.00,21
X:31279123,21,21.00,21
X:31279124,22,22.00,22
X:31279125,22,22.00,22
X:31279126,22,22.00,22
X:31279127,22,22.00,22
X:31279128,22,22.00,22
X:31279129,22,22.00,22
X:31279130,22,22.00,22
X:31279131,22,22.00,22
X:31279132,22,22.00,22
X:31279133,22,22.00,22
X:31284926,36,36.00,36
X:31284927,36,36.00,36
X:31284928,36,36.00,36
X:31284929,36,36.00,36
X:31284930,36,36.00,36
X:31284931,36,36.00,36
X:31284932,36,36.00,36
X:31284933,34,34.00,34
X:31284934,33,33.00,33
X:31284935,33,33.00,33
X:31284936,32,32.00,32
X:31284937,32,32.00,32
X:31284938,32,32.00,32
X:31284939,31,31.00,31
X:31284940,31,31.00,31
X:31284941,31,31.00,31
X:31284942,31,31.00,31
X:31284943,31,31.00,31
X:31284944,31,31.00,31
X:31284945,30,30.00,30
X:31284946,29,29.00,29
X:31284947,28,28.00,28
X:31284948,28,28.00,28
X:31284949,27,27.00,27
X:31284950,27,27.00,27
X:31284951,27,27.00,27
X:31284952,27,27.00,27
X:31284953,26,26.00,26
X:31284954,26,26.00,26
X:31284955,25,25.00,25
X:31284956,25,25.00,25
X:31284957,25,25.00,25
X:31284958,25,25.00,25
X:31284959,25,25.00,25
X:31284960,25,25.00,25
X:31284961,25,25.00,25
X:31284962,25,25.00,25
X:31284963,23,23.00,23
X:31284964,23,23.00,23
X:31284965,23,23.00,23
X:31284966,23,23.00,23
X:31284967,23,23.00,23
X:31284968,23,23.00,23
X:31284969,23,23.00,23
X:31284970,23,23.00,23
X:31284971,22,22.00,22
X:31284972,22,22.00,22
X:31284973,22,22.00,22
X:31284974,22,22.00,22
X:31284975,20,20.00,20
X:31284976,19,19.00,19
X:31284977,19,19.00,19
X:31284978,19,19.00,19
X:31284979,19,19.00,19
X:31284980,19,19.00,19
X:31284981,19,19.00,19
X:31284982,19,19.00,19
X:31284983,19,19.00,19
X:31284984,19,19.00,19
X:31284985,19,19.00,19
X:31284986,19,19.00,19
X:31284987,18,18.00,18
X:31284988,17,17.00,17
X:31284989,17,17.00,17
X:31284990,17,17.00,17
X:31284991,16,16.00,16
X:31284992,14,14.00,14
X:31284993,13,13.00,13
X:31284994,13,13.00,13
X:31284995,13,13.00,13
X:31284996,13,13.00,13
X:31284997,13,13.00,13
X:31284998,11,11.00,11
X:31284999,11,11.00,11
X:31285000,11,11.00,11
X:31285001,11,11.00,11
X:31285002,11,11.00,11
X:31285003,10,10.00,10
X:31285004,10,10.00,10
X:31285005,10,10.00,10
X:31285006,10,10.00,10
X:31285007,10,10.00,10
X:31285008,10,10.00,10
X:31285009,10,10.00,10
X:31285010,10,10.00,10
X:31285011,10,10.00,10
X:31285012,10,10.00,10
X:31285013,10,10.00,10
X:31285014,10,10.00,10
X:31285015,10,10.00,10
X:31285016,10,10.00,10
X:31285017,10,10.00,10
X:31285018,10,10.00,10
X:31285019,9,9.00,9
X:31285020,9,9.00,9
X:31285021,9,9.00,9
X:31285022,8,8.00,8
X:31285023,8,8.00,8
X:31285024,8,8.00,8
X:31341714,13,13.00,13
X:31341715,13,13.00,13
X:31341716,13,13.00,13
X:31341717,13,13.00,13
X:31341718,13,13.00,13
X:31341719,13,13.00,13
X:31341720,13,13.00,13
X:31341721,13,13.00,13
X:31341722,13,13.00,13
X:31341723,13,13.00,13
X:31341724,13,13.00,13
X:31341725,13,13.00,13
X:31341726,13,13.00,13
X:31341727,13,13.00,13
X:31341728,13,13.00,13
X:31341729,15,15.00,15
X:31341730,15,15.00,15
X:31341731,15,15.00,15
X:31341732,15,15.00,15
X:31341733,15,15.00,15
X:31341734,15,15.00,15
X:31341735,15,15.00,15
X:31341736,15,15.00,15
X:31341737,15,15.00,15
X:31341738,16,16.00,16
X:31341739,16,16.00,16
X:31341740,16,16.00,16
X:31341741,16,16.00,16
X:31341742,15,15.00,15
X:31341743,12,12.00,12
X:31341744,12,12.00,12
X:31341745,12,12.00,12
X:31341746,12,12.00,12
X:31341747,12,12.00,12
X:31341748,13,13.00,13
X:31341749,13,13.00,13
X:31341750,13,13.00,13
X:31341751,14,14.00,14
X:31341752,14,14.00,14
X:31341753,15,15.00,15
X:31341754,15,15.00,15
X:31341755,15,15.00,15
X:31341756,15,15.00,15
X:31341757,15,15.00,15
X:31341758,15,15.00,15
X:31341759,15,15.00,15
X:31341760,15,15.00,15
X:31341761,15,15.00,15
X:31341762,15,15.00,15
X:31341763,16,16.00,16
X:31341764,16,16.00,16
X:31341765,18,18.00,18
X:31341766,18,18.00,18
X:31341767,18,18.00,18
X:31341768,18,18.00,18
X:31341769,18,18.00,18
X:31341770,18,18.00,18
X:31341771,18,18.00,18
X:31341772,18,18.00,18
X:31341773,18,18.00,18
X:31341774,18,18.00,18
X:31341775,18,18.00,18
X:31366672,27,27.00,27
X:31366673,31,31.00,31
X:31366674,33,33.00,33
X:31366675,33,33.00,33
X:31366676,33,33.00,33
X:31366677,33,33.00,33
X:31366678,33,33.00,33
X:31366679,33,33.00,33
X:31366680,34,34.00,34
X:31366681,36,36.00,36
X:31366682,36,36.00,36
X:31366683,36,36.00,36
X:31366684,36,36.00,36
X:31366685,36,36.00,36
X:31366686,34,34.00,34
X:31366687,34,34.00,34
X:31366688,33,33.00,33
X:31366689,32,32.00,32
X:31366690,31,31.00,31
X:31366691,31,31.00,31
X:31366692,32,32.00,32
X:31366693,32,32.00,32
X:31366694,32,32.00,32
X:31366695,32,32.00,32
X:31366696,31,31.00,31
X:31366697,31,31.00,31
X:31366698,31,31.00,31
X:31366699,33,33.00,33
X:31366700,33,33.00,33
X:31366701,31,31.00,31
X:31366702,31,31.00,31
X:31366703,31,31.00,31
X:31366704,31,31.00,31
X:31366705,31,31.00,31
X:31366706,32,32.00,32
X:31366707,32,32.00,32
X:31366708,31,31.00,31
X:31366709,31,31.00,31
X:31366710,31,31.00,31
X:31366711,31,31.00,31
X:31366712,32,32.00,32
X:31366713,32,32.00,32
X:31366714,32,32.00,32
X:31366715,30,30.00,30
X:31366716,30,30.00,30
X:31366717,30,30.00,30
X:31366718,30,30.00,30
X:31366719,30,30.00,30
X:31366720,30,30.00,30
X:31366721,30,30.00,30
X:31366722,30,30.00,30
X:31366723,30,30.00,30
X:31366724,30,30.00,30
X:31366725,30,30.00,30
X:31366726,30,30.00,30
X:31366727,31,31.00,31
X:31366728,31,31.00,31
X:31366729,31,31.00,31
X:31366730,31,31.00,31
X:31366731,31,31.00,31
X:31366732,31,31.00,31
X:31366733,31,31.00,31
X:31366734,30,30.00,30
X:31366735,30,30.00,30
X:31366736,30,30.00,30
X:31366737,30,30.00,30
X:31366738,31,31.00,31
X:31366739,31,31.00,31
X:31366740,31,31.00,31
X:31366741,33,33.00,33
X:31366742,33,33.00,33
X:31366743,33,33.00,33
X:31366744,33,33.00,33
X:31366745,33,33.00,33
X:31366746,33,33.00,33
X:31366747,32,32.00,32
X:31366748,32,32.00,32
X:31366749,32,32.00,32
X:31366750,32,32.00,32
X:31366751,32,32.00,32
X:31462597,22,22.00,22
X:31462598,21,21.00,21
X:31462599,23,23.00,23
X:31462600,23,23.00,23
X:31462601,23,23.00,23
X:31462602,23,23.00,23
X:31462603,23,23.00,23
X:31462604,23,23.00,23
X:31462605,22,22.00,22
X:31462606,22,22.00,22
X:31462607,22,22.00,22
X:31462608,22,22.00,22
X:31462609,22,22.00,22
X:31462610,21,21.00,21
X:31462611,21,21.00,21
X:31462612,21,21.00,21
X:31462613,21,21.00,21
X:31462614,21,21.00,21
X:31462615,21,21.00,21
X:31462616,21,21.00,21
X:31462617,21,21.00,21
X:31462618,22,22.00,22
X:31462619,22,22.00,22
X:31462620,21,21.00,21
X:31462621,22,22.00,22
X:31462622,23,23.00,23
X:31462623,23,23.00,23
X:31462624,23,23.00,23
X:31462625,23,23.00,23
X:31462626,23,23.00,23
X:31462627,23,23.00,23
X:31462628,23,23.00,23
X:31462629,24,24.00,24
X:31462630,26,26.00,26
X:31462631,26,26.00,26
X:31462632,26,26.00,26
X:31462633,24,24.00,24
X:31462634,22,22.00,22
X:31462635,21,21.00,21
X:31462636,21,21.00,21
X:31462637,22,22.00,22
X:31462638,22,22.00,22
X:31462639,22,22.00,22
X:31462640,22,22.00,22
X:31462641,22,22.00,22
X:31462642,22,22.00,22
X:31462643,22,22.00,22
X:31462644,22,22.00,22
X:31462645,22,22.00,22
X:31462646,23,23.00,23
X:31462647,23,23.00,23
X:31462648,23,23.00,23
X:31462649,23,23.00,23
X:31462650,23,23.00,23
X:31462651,23,23.00,23
X:31462652,23,23.00,23
X:31462653,23,23.00,23
X:31462654,23,23.00,23
X:31462655,23,23.00,23
X:31462656,22,22.00,22
X:31462657,22,22.00,22
X:31462658,22,22.00,22
X:31462659,22,22.00,22
X:31462660,22,22.00,22
X:31462661,23,23.00,23
X:31462662,24,24.00,24
X:31462663,24,24.00,24
X:31462664,24,24.00,24
X:31462665,24,24.00,24
X:31462666,26,26.00,26
X:31462667,26,26.00,26
X:31462668,26,26.00,26
X:31462669,26,26.00,26
X:31462670,26,26.00,26
X:31462671,26,26.00,26
X:31462672,26,26.00,26
X:31462673,25,25.00,25
X:31462674,25,25.00,25
X:31462675,25,25.00,25
X:31462676,25,25.00,25
X:31462677,24,24.00,24
X:31462678,24,24.00,24
X:31462679,22,22.00,22
X:31462680,22,22.00,22
X:31462681,22,22.00,22
X:31462682,22,22.00,22
X:31462683,22,22.00,22
X:31462684,23,23.00,23
X:31462685,23,23.00,23
X:31462686,23,23.00,23
X:31462687,23,23.00,23
X:31462688,23,23.00,23
X:31462689,23,23.00,23
X:31462690,23,23.00,23
X:31462691,23,23.00,23
X:31462692,23,23.00,23
X:31462693,25,25.00,25
X:31462694,26,26.00,26
X:31462695,26,26.00,26
X:31462696,26,26.00,26
X:31462697,26,26.00,26
X:31462698,26,26.00,26
X:31462699,26,26.00,26
X:31462700,26,26.00,26
X:31462701,26,26.00,26
X:31462702,26,26.00,26
X:31462703,26,26.00,26
X:31462704,26,26.00,26
X:31462705,26,26.00,26
X:31462706,26,26.00,26
X:31462707,26,26.00,26
X:31462708,24,24.00,24
X:31462709,24,24.00,24
X:31462710,24,24.00,24
X:31462711,24,24.00,24
X:31462712,24,24.00,24
X:31462713,24,24.00,24
X:31462714,26,26.00,26
X:31462715,27,27.00,27
X:31462716,27,27.00,27
X:31462717,27,27.00,27
X:31462718,27,27.00,27
X:31462719,28,28.00,28
X:31462720,30,30.00,30
X:31462721,30,30.00,30
X:31462722,32,32.00,32
X:31462723,34,34.00,34
X:31462724,33,33.00,33
X:31462725,33,33.00,33
X:31462726,30,30.00,30
X:31462727,31,31.00,31
X:31462728,31,31.00,31
X:31462729,32,32.00,32
X:31462730,32,32.00,32
X:31462731,32,32.00,32
X:31462732,32,32.00,32
X:31462733,31,31.00,31
X:31462734,32,32.00,32
X:31462735,32,32.00,32
X:31462736,32,32.00,32
X:31462737,32,32.00,32
X:31462738,30,30.00,30
X:31462739,30,30.00,30
X:31462740,29,29.00,29
X:31462741,29,29.00,29
X:31462742,32,32.00,32
X:31462743,32,32.00,32
X:31462744,32,32.00,32
X:31496222,33,33.00,33
X:31496223,31,31.00,31
X:31496224,31,31.00,31
X:31496225,31,31.00,31
X:31496226,31,31.00,31
X:31496227,31,31.00,31
X:31496228,33,33.00,33
X:31496229,33,33.00,33
X:31496230,32,32.00,32
X:31496231,32,32.00,32
X:31496232,32,32.00,32
X:31496233,32,32.00,32
X:31496234,34,34.00,34
X:31496235,34,34.00,34
X:31496236,35,35.00,35
X:31496237,35,35.00,35
X:31496238,35,35.00,35
X:31496239,34,34.00,34
X:31496240,34,34.00,34
X:31496241,34,34.00,34
X:31496242,34,34.00,34
X:31496243,33,33.00,33
X:31496244,33,33.00,33
X:31496245,34,34.00,34
X:31496246,34,34.00,34
X:31496247,34,34.00,34
X:31496248,33,33.00,33
X:31496249,33,33.00,33
X:31496250,32,32.00,32
X:31496251,33,33.00,33
X:31496252,31,31.00,31
X:31496253,31,31.00,31
X:31496254,30,30.00,30
X:31496255,30,30.00,30
X:31496256,30,30.00,30
X:31496257,30,30.00,30
X:31496258,29,29.00,29
X:31496259,29,29.00,29
X:31496260,31,31.00,31
X:31496261,31,31.00,31
X:31496262,31,31.00,31
X:31496263,31,31.00,31
X:31496264,31,31.00,31
X:31496265,31,31.00,31
X:31496266,31,31.00,31
X:31496267,31,31.00,31
X:31496268,31,31.00,31
X:31496269,32,32.00,32
X:31496270,32,32.00,32
X:31496271,32,32.00,32
X:31496272,32,32.00,32
X:31496273,32,32.00,32
X:31496274,32,32.00,32
X:31496275,32,32.00,32
X:31496276,33,33.00,33
X:31496277,33,33.00,33
X:31496278,33,33.00,33
X:31496279,33,33.00,33
X:31496280,33,33.00,33
X:31496281,33,33.00,33
X:31496282,33,33.00,33
X:31496283,33,33.00,33
X:31496284,33,33.00,33
X:31496285,33,33.00,33
X:31496286,33,33.00,33
X:31496287,36,36.00,36
X:31496288,36,36.00,36
X:31496289,34,34.00,34
X:31496290,34,34.00,34
X:31496291,35,35.00,35
X:31496292,36,36.00,36
X:31496293,36,36.00,36
X:31496294,36,36.00,36
X:31496295,36,36.00,36
X:31496296,36,36.00,36
X:31496297,36,36.00,36
X:31496298,36,36.00,36
X:31496299,35,35.00,35
X:31496300,36,36.00,36
X:31496301,38,38.00,38
X:31496302,38,38.00,38
X:31496303,38,38.00,38
X:31496304,38,38.00,38
X:31496305,38,38.00,38
X:31496306,39,39.00,39
X:31496307,39,39.00,39
X:31496308,37,37.00,37
X:31496309,37,37.00,37
X:31496310,37,37.00,37
X:31496311,37,37.00,37
X:31496312,37,37.00,37
X:31496313,37,37.00,37
X:31496314,37,37.00,37
X:31496315,37,37.00,37
X:31496316,37,37.00,37
X:31496317,37,37.00,37
X:31496318,37,37.00,37
X:31496319,36,36.00,36
X:31496320,36,36.00,36
X:31496321,35,35.00,35
X:31496322,35,35.00,35
X:31496323,35,35.00,35
X:31496324,35,35.00,35
X:31496325,35,35.00,35
X:31496326,33,33.00,33
X:31496327,32,32.00,32
X:31496328,31,31.00,31
X:31496329,31,31.00,31
X:31496330,31,31.00,31
X:31496331,31,31.00,31
X:31496332,30,30.00,30
X:31496333,31,31.00,31
X:31496334,31,31.00,31
X:31496335,30,30.00,30
X:31496336,30,30.00,30
X:31496337,29,29.00,29
X:31496338,29,29.00,29
X:31496339,29,29.00,29
X:31496340,30,30.00,30
X:31496341,30,30.00,30
X:31496342,30,30.00,30
X:31496343,31,31.00,31
X:31496344,31,31.00,31
X:31496345,29,29.00,29
X:31496346,26,26.00,26
X:31496347,26,26.00,26
X:31496348,25,25.00,25
X:31496349,25,25.00,25
X:31496350,23,23.00,23
X:31496351,23,23.00,23
X:31496352,23,23.00,23
X:31496353,23,23.00,23
X:31496354,23,23.00,23
X:31496355,22,22.00,22
X:31496356,22,22.00,22
X:31496357,21,21.00,21
X:31496358,22,22.00,22
X:31496359,22,22.00,22
X:31496360,22,22.00,22
X:31496361,21,21.00,21
X:31496362,20,20.00,20
X:31496363,20,20.00,20
X:31496364,20,20.00,20
X:31496365,20,20.00,20
X:31496366,20,20.00,20
X:31496367,21,21.00,21
X:31496368,21,21.00,21
X:31496369,21,21.00,21
X:31496370,21,21.00,21
X:31496371,21,21.00,21
X:31496372,19,19.00,19
X:31496373,19,19.00,19
X:31496374,19,19.00,19
X:31496375,18,18.00,18
X:31496376,18,18.00,18
X:31496377,18,18.00,18
X:31496378,18,18.00,18
X:31496379,18,18.00,18
X:31496380,19,19.00,19
X:31496381,19,19.00,19
X:31496382,19,19.00,19
X:31496383,18,18.00,18
X:31496384,18,18.00,18
X:31496385,18,18.00,18
X:31496386,18,18.00,18
X:31496387,18,18.00,18
X:31496388,19,19.00,19
X:31496389,20,20.00,20
X:31496390,20,20.00,20
X:31496391,20,20.00,20
X:31496392,20,20.00,20
X:31496393,20,20.00,20
X:31496394,20,20.00,20
X:31496395,20,20.00,20
X:31496396,19,19.00,19
X:31496397,19,19.00,19
X:31496398,19,19.00,19
X:31496399,19,19.00,19
X:31496400,19,19.00,19
X:31496401,18,18.00,18
X:31496402,18,18.00,18
X:31496403,19,19.00,19
X:31496404,19,19.00,19
X:31496405,19,19.00,19
X:31496406,20,20.00,20
X:31496407,20,20.00,20
X:31496408,20,20.00,20
X:31496409,20,20.00,20
X:31496410,20,20.00,20
X:31496411,20,20.00,20
X:31496412,23,23.00,23
X:31496413,24,24.00,24
X:31496414,24,24.00,24
X:31496415,24,24.00,24
X:31496416,25,25.00,25
X:31496417,25,25.00,25
X:31496418,25,25.00,25
X:31496419,25,25.00,25
X:31496420,24,24.00,24
X:31496421,24,24.00,24
X:31496422,24,24.00,24
X:31496423,24,24.00,24
X:31496424,24,24.00,24
X:31496425,24,24.00,24
X:31496426,23,23.00,23
X:31496427,23,23.00,23
X:31496428,23,23.00,23
X:31496429,23,23.00,23
X:31496430,24,24.00,24
X:31496431,24,24.00,24
X:31496432,24,24.00,24
X:31496433,24,24.00,24
X:31496434,24,24.00,24
X:31496435,23,23.00,23
X:31496436,23,23.00,23
X:31496437,24,24.00,24
X:31496438,24,24.00,24
X:31496439,24,24.00,24
X:31496440,22,22.00,22
X:31496441,22,22.00,22
X:31496442,23,23.00,23
X:31496443,23,23.00,23
X:31496444,23,23.00,23
X:31496445,23,23.00,23
X:31496446,23,23.00,23
X:31496447,24,24.00,24
X:31496448,24,24.00,24
X:31496449,24,24.00,24
X:31496450,24,24.00,24
X:31496451,23,23.00,23
X:31496452,23,23.00,23
X:31496453,24,24.00,24
X:31496454,24,24.00,24
X:31496455,24,24.00,24
X:31496456,24,24.00,24
X:31496457,24,24.00,24
X:31496458,25,25.00,25
X:31496459,25,25.00,25
X:31496460,25,25.00,25
X:31496461,25,25.00,25
X:31496462,25,25.00,25
X:31496463,26,26.00,26
X:31496464,28,28.00,28
X:31496465,28,28.00,28
X:31496466,28,28.00,28
X:31496467,28,28.00,28
X:31496468,28,28.00,28
X:31496469,29,29.00,29
X:31496470,29,29.00,29
X:31496471,30,30.00,30
X:31496472,30,30.00,30
X:31496473,30,30.00,30
X:31496474,30,30.00,30
X:31496475,30,30.00,30
X:31496476,32,32.00,32
X:31496477,34,34.00,34
X:31496478,33,33.00,33
X:31496479,33,33.00,33
X:31496480,33,33.00,33
X:31496481,33,33.00,33
X:31496482,33,33.00,33
X:31496483,33,33.00,33
X:31496484,33,33.00,33
X:31496485,33,33.00,33
X:31496486,33,33.00,33
X:31496487,33,33.00,33
X:31496488,33,33.00,33
X:31496489,34,34.00,34
X:31496490,35,35.00,35
X:31496491,34,34.00,34
X:31497099,18,18.00,18
X:31497100,18,18.00,18
X:31497101,18,18.00,18
X:31497102,18,18.00,18
X:31497103,19,19.00,19
X:31497104,18,18.00,18
X:31497105,18,18.00,18
X:31497106,19,19.00,19
X:31497107,19,19.00,19
X:31497108,19,19.00,19
X:31497109,19,19.00,19
X:31497110,20,20.00,20
X:31497111,20,20.00,20
X:31497112,22,22.00,22
X:31497113,22,22.00,22
X:31497114,21,21.00,21
X:31497115,21,21.00,21
X:31497116,21,21.00,21
X:31497117,21,21.00,21
X:31497118,21,21.00,21
X:31497119,21,21.00,21
X:31497120,21,21.00,21
X:31497121,21,21.00,21
X:31497122,21,21.00,21
X:31497123,21,21.00,21
X:31497124,21,21.00,21
X:31497125,21,21.00,21
X:31497126,21,21.00,21
X:31497127,21,21.00,21
X:31497128,21,21.00,21
X:31497129,23,23.00,23
X:31497130,21,21.00,21
X:31497131,21,21.00,21
X:31497132,21,21.00,21
X:31497133,21,21.00,21
X:31497134,21,21.00,21
X:31497135,21,21.00,21
X:31497136,21,21.00,21
X:31497137,21,21.00,21
X:31497138,21,21.00,21
X:31497139,21,21.00,21
X:31497140,20,20.00,20
X:31497141,20,20.00,20
X:31497142,20,20.00,20
X:31497143,20,20.00,20
X:31497144,20,20.00,20
X:31497145,20,20.00,20
X:31497146,22,22.00,22
X:31497147,22,22.00,22
X:31497148,22,22.00,22
X:31497149,22,22.00,22
X:31497150,22,22.00,22
X:31497151,25,25.00,25
X:31497152,25,25.00,25
X:31497153,25,25.00,25
X:31497154,24,24.00,24
X:31497155,24,24.00,24
X:31497156,24,24.00,24
X:31497157,24,24.00,24
X:31497158,24,24.00,24
X:31497159,24,24.00,24
X:31497160,24,24.00,24
X:31497161,24,24.00,24
X:31497162,24,24.00,24
X:31497163,24,24.00,24
X:31497164,24,24.00,24
X:31497165,23,23.00,23
X:31497166,23,23.00,23
X:31497167,23,23.00,23
X:31497168,23,23.00,23
X:31497169,23,23.00,23
X:31497170,23,23.00,23
X:31497171,23,23.00,23
X:31497172,23,23.00,23
X:31497173,22,22.00,22
X:31497174,23,23.00,23
X:31497175,23,23.00,23
X:31497176,22,22.00,22
X:31497177,22,22.00,22
X:31497178,23,23.00,23
X:31497179,23,23.00,23
X:31497180,23,23.00,23
X:31497181,23,23.00,23
X:31497182,23,23.00,23
X:31497183,25,25.00,25
X:31497184,25,25.00,25
X:31497185,24,24.00,24
X:31497186,25,25.00,25
X:31497187,25,25.00,25
X:31497188,25,25.00,25
X:31497189,25,25.00,25
X:31497190,25,25.00,25
X:31497191,23,23.00,23
X:31497192,24,24.00,24
X:31497193,24,24.00,24
X:31497194,24,24.00,24
X:31497195,24,24.00,24
X:31497196,23,23.00,23
X:31497197,23,23.00,23
X:31497198,24,24.00,24
X:31497199,24,24.00,24
